CHANNEL,LOKASI,TANGGAL,BULAN,TAHUN,KODE_BARANG,KLASIFIKASI_BARANG,WARNA_BARANG,UKURAN_BARANG,BERAT_SATUAN,JUMLAH,BERAT_TOTAL
002,LO000025,02/28/2023 00:00:00,02,2023,MP002277,KD000009,PL000037,SZ000007,4,8,32
002,LO000025,02/28/2023 00:00:00,02,2023,MP002277,KD000009,PL000037,SZ000007,5,5,30
002,LO000025,02/28/2023 00:00:00,02,2023,MP002277,KD000028,PL000037,SZ000012,8,11,90
002,LO000025,02/28/2023 00:00:00,02,2023,MP000294,KD000028,PL000036,SZ000012,4,21,84
002,LO000025,02/28/2023 00:00:00,02,2023,MP000197,KD000028,PL000036,SZ000011,15,6,91
002,LO000025,02/28/2023 00:00:00,02,2023,MP000294,KD000028,PL000036,SZ000012,2,51,102
002,LO000025,02/28/2023 00:00:00,02,2023,MP000294,KD000028,PL000036,SZ000012,5,19,96
002,LO000025,02/28/2023 00:00:00,02,2023,MP000197,KD000028,PL000036,SZ000011,12,2,36
002,LO000025,02/28/2023 00:00:00,02,2023,MP000197,KD000016,PL000037,SZ000012,8,4,32
002,LO000025,02/28/2023 00:00:00,02,2023,MP000197,KD000016,PL000037,SZ000012,7,20,140
002,LO000025,02/28/2023 00:00:00,02,2023,MP000197,KD000016,PL000037,SZ000012,10,8,81
002,LO000025,02/28/2023 00:00:00,02,2023,MP000197,KD000016,PL000037,SZ000012,6,24,144
002,LO000025,02/28/2023 00:00:00,02,2023,MP000197,KD000028,PL000036,SZ000012,15,2,30
002,LO000025,02/28/2023 00:00:00,02,2023,MP000197,KD000028,PL000036,SZ000012,12,10,121
002,LO000038,03/02/2023 00:00:00,03,2023,MP000294,KD000037,PL000036,SZ000012,3,1,6
002,LO000038,03/02/2023 00:00:00,03,2023,MP000294,KD000037,PL000036,SZ000013,5,2,10
002,LO000026,01/06/2023 00:00:00,01,2023,MP000197,KD000028,PL000036,SZ000009,5,19,100
002,LO000026,01/06/2023 00:00:00,01,2023,MP000197,KD000028,PL000036,SZ000011,10,5,50
002,LO000026,01/06/2023 00:00:00,01,2023,MP000284,KD000028,PL000036,SZ000011,10,5,51
002,LO000026,01/06/2023 00:00:00,01,2023,MP000284,KD000028,PL000036,SZ000013,5,5,25
002,LO000026,01/06/2023 00:00:00,01,2023,MP000284,KD000028,PL000036,SZ000013,6,5,30
002,LO000026,01/06/2023 00:00:00,01,2023,MP000197,KD000028,PL000036,SZ000011,8,5,40
002,LO000026,01/06/2023 00:00:00,01,2023,MP000197,KD000028,PL000036,SZ000009,4,20,82
002,LO000026,01/07/2023 00:00:00,01,2023,MP000197,KD000016,PL000039,SZ000012,3,3,9
002,LO000026,01/07/2023 00:00:00,01,2023,MP000197,KD000016,PL000039,SZ000012,2,3,6
002,LO000026,01/07/2023 00:00:00,01,2023,MP000197,KD000037,PL000036,SZ000012,2,2,4
002,LO000026,01/07/2023 00:00:00,01,2023,MP000197,KD000037,PL000036,SZ000012,5,2,10
002,LO000014,02/28/2023 00:00:00,02,2023,MP002277,KD000028,PL000037,SZ000012,2,80,121
002,LO000014,02/28/2023 00:00:00,02,2023,MP002277,KD000028,PL000037,SZ000012,2,135,271
002,LO000038,03/06/2023 00:00:00,03,2023,MP000197,KD000037,PL000039,SZ000012,2,2,4
002,LO000038,03/06/2023 00:00:00,03,2023,MP000197,KD000037,PL000039,SZ000012,3,2,6
002,LO000038,03/07/2023 00:00:00,03,2023,MP002277,KD000009,PL000037,SZ000009,2,5,11
002,LO000038,03/07/2023 00:00:00,03,2023,MP002277,KD000009,PL000037,SZ000012,4,2,8
002,LO000038,03/07/2023 00:00:00,03,2023,MP000197,KD000016,PL000037,SZ000009,4,2,8
002,LO000038,03/07/2023 00:00:00,03,2023,MP002175,KD000028,PL000036,SZ000007,2,3,6
002,LO000024,01/10/2023 00:00:00,01,2023,MP002175,KD000005,PL000036,SZ000007,15,2,30
002,LO000024,01/10/2023 00:00:00,01,2023,MP002175,KD000005,PL000036,SZ000007,5,3,15
002,LO000024,01/10/2023 00:00:00,01,2023,MP002175,KD000005,PL000036,SZ000007,6,3,18
002,LO000024,01/10/2023 00:00:00,01,2023,MP002175,KD000005,PL000036,SZ000007,7,3,22
002,LO000024,01/10/2023 00:00:00,01,2023,MP000294,KD000028,PL000036,SZ000013,4,6,24
002,LO000024,01/10/2023 00:00:00,01,2023,MP000294,KD000028,PL000036,SZ000013,4,6,24
002,LO000024,01/10/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000013,6,4,24
002,LO000024,01/10/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000013,8,20,161
002,LO000024,01/10/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000013,7,4,28
002,LO000024,01/10/2023 00:00:00,01,2023,MP002175,KD000016,PL000036,SZ000013,5,3,16
002,LO000024,01/10/2023 00:00:00,01,2023,MP002175,KD000016,PL000036,SZ000012,3,4,12
002,LO000024,01/10/2023 00:00:00,01,2023,MP002175,KD000016,PL000036,SZ000012,2,4,8
002,LO000024,01/10/2023 00:00:00,01,2023,MP002277,KD000009,PL000037,SZ000013,5,5,26
002,LO000024,01/10/2023 00:00:00,01,2023,MP002277,KD000009,PL000037,SZ000013,3,5,16
002,LO000024,01/10/2023 00:00:00,01,2023,MP002277,KD000009,PL000037,SZ000013,4,5,21
002,LO000024,01/10/2023 00:00:00,01,2023,MP002277,KD000009,PL000037,SZ000012,5,5,26
002,LO000025,02/16/2023 00:00:00,02,2023,MP000197,KD000016,PL000037,SZ000006,5,14,74
002,LO000025,02/16/2023 00:00:00,02,2023,MP000197,KD000016,PL000037,SZ000006,4,15,60
002,LO000025,02/16/2023 00:00:00,02,2023,MP002175,KD000028,PL000036,SZ000007,12,3,48
002,LO000025,02/16/2023 00:00:00,02,2023,MP000197,KD000037,PL000039,SZ000011,25,1,25
002,LO000025,02/17/2023 00:00:00,02,2023,MP002246,KD000009,PL000036,SZ000011,11,1,11
002,LO000025,02/20/2023 00:00:00,02,2023,MP002277,KD000028,PL000036,SZ000012,3,1,3
002,LO000025,02/20/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000007,4,2,12
002,LO000025,02/20/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000013,10,1,10
002,LO000025,02/20/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000007,5,3,15
002,LO000025,02/21/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000013,10,5,51
002,LO000025,02/21/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000013,20,2,40
002,LO000025,02/21/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000007,3,18,46
002,LO000025,02/21/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000013,6,5,31
002,LO000025,02/21/2023 00:00:00,02,2023,MP002277,KD000009,PL000037,SZ000012,3,3,9
002,LO000025,02/21/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000007,5,10,51
002,LO000025,02/21/2023 00:00:00,02,2023,MP002246,KD000009,PL000036,SZ000012,5,10,51
002,LO000025,02/21/2023 00:00:00,02,2023,MP002246,KD000009,PL000036,SZ000007,4,4,17
002,LO000025,02/22/2023 00:00:00,02,2023,MP002277,KD000009,PL000039,SZ000012,2,4,9
002,LO000026,03/10/2023 00:00:00,03,2023,MP002277,KD000009,PL000037,SZ000009,2,3,6
002,LO000026,03/10/2023 00:00:00,03,2023,MP000294,KD000016,PL000037,SZ000012,2,11,24
002,LO000026,03/11/2023 00:00:00,03,2023,MP000197,KD000016,PL000039,SZ000013,8,5,40
002,LO000026,03/11/2023 00:00:00,03,2023,MP000197,KD000016,PL000039,SZ000013,7,5,35
002,LO000026,03/11/2023 00:00:00,03,2023,MP000197,KD000016,PL000037,SZ000012,3,7,21
002,LO000026,03/11/2023 00:00:00,03,2023,MP000197,KD000037,PL000036,SZ000012,5,2,10
002,LO000026,03/11/2023 00:00:00,03,2023,MP000294,KD000005,PL000037,SZ000012,2,0,2
002,LO000026,03/11/2023 00:00:00,03,2023,MP000284,KD000005,PL000037,SZ000012,2,4,10
002,LO000026,03/11/2023 00:00:00,03,2023,MP000294,KD000005,PL000037,SZ000012,5,3,15
002,LO000026,03/11/2023 00:00:00,03,2023,MP000294,KD000005,PL000037,SZ000012,4,3,12
002,LO000026,03/11/2023 00:00:00,03,2023,MP000294,KD000005,PL000037,SZ000012,3,1,3
002,LO000026,03/12/2023 00:00:00,03,2023,MP002277,KD000009,PL000037,SZ000012,1,31,32
002,LO000026,03/12/2023 00:00:00,03,2023,MP002277,KD000009,PL000037,SZ000012,2,10,21
002,LO000026,03/12/2023 00:00:00,03,2023,MP002277,KD000009,PL000037,SZ000012,4,5,21
002,LO000026,03/12/2023 00:00:00,03,2023,MP000294,KD000016,PL000037,SZ000013,5,0,5
002,LO000026,03/12/2023 00:00:00,03,2023,MP000294,KD000016,PL000037,SZ000009,3,2,6
002,LO000026,03/12/2023 00:00:00,03,2023,MP000284,KD000016,PL000037,SZ000012,7,1,7
002,LO000026,03/12/2023 00:00:00,03,2023,MP000284,KD000016,PL000037,SZ000012,10,1,10
002,LO000026,03/12/2023 00:00:00,03,2023,MP000294,KD000016,PL000037,SZ000012,7,1,7
002,LO000025,01/09/2023 00:00:00,01,2023,MP000294,KD000016,PL000037,SZ000012,6,4,24
002,LO000025,01/09/2023 00:00:00,01,2023,MP000294,KD000016,PL000037,SZ000012,4,15,60
002,LO000025,01/09/2023 00:00:00,01,2023,MP002277,KD000028,PL000036,SZ000009,3,7,24
002,LO000025,01/11/2023 00:00:00,01,2023,MP000294,KD000028,PL000036,SZ000012,5,2,10
002,LO000017,01/13/2023 00:00:00,01,2023,MP002277,KD000009,PL000037,SZ000009,2,10,21
002,LO000017,01/13/2023 00:00:00,01,2023,MP000294,KD000016,PL000037,SZ000013,4,4,20
002,LO000017,01/13/2023 00:00:00,01,2023,MP000284,KD000016,PL000037,SZ000013,4,15,61
002,LO000017,01/13/2023 00:00:00,01,2023,MP000284,KD000037,PL000036,SZ000012,10,6,60
002,LO000017,01/13/2023 00:00:00,01,2023,MP000294,KD000016,PL000037,SZ000011,6,5,36
002,LO000017,01/13/2023 00:00:00,01,2023,MP000294,KD000016,PL000037,SZ000011,20,3,60
002,LO000017,01/13/2023 00:00:00,01,2023,MP000284,KD000016,PL000037,SZ000013,7,10,70
002,LO000017,01/13/2023 00:00:00,01,2023,MP000284,KD000016,PL000037,SZ000013,6,5,30
002,LO000017,01/13/2023 00:00:00,01,2023,MP000284,KD000016,PL000037,SZ000013,8,5,40
002,LO000017,01/13/2023 00:00:00,01,2023,MP000197,KD000016,PL000039,SZ000012,3,7,21
002,LO000017,01/13/2023 00:00:00,01,2023,MP000294,KD000016,PL000037,SZ000012,2,3,6
002,LO000017,01/13/2023 00:00:00,01,2023,MP000294,KD000016,PL000037,SZ000012,6,10,61
002,LO000017,01/13/2023 00:00:00,01,2023,MP000294,KD000016,PL000037,SZ000012,3,15,45
002,LO000017,01/13/2023 00:00:00,01,2023,MP000294,KD000016,PL000037,SZ000012,5,15,75
002,LO000017,01/13/2023 00:00:00,01,2023,MP000284,KD000016,PL000037,SZ000011,10,3,31
002,LO000017,01/13/2023 00:00:00,01,2023,MP000284,KD000016,PL000037,SZ000013,5,2,15
002,LO000025,02/28/2023 00:00:00,02,2023,MP002277,KD000009,PL000037,SZ000009,2,5,8
002,LO000025,02/28/2023 00:00:00,02,2023,MP002246,KD000009,PL000036,SZ000007,3,2,6
002,LO000025,03/01/2023 00:00:00,03,2023,MP002277,KD000009,PL000037,SZ000012,2,10,21
002,LO000025,03/01/2023 00:00:00,03,2023,MP000197,KD000028,PL000036,SZ000006,3,5,16
002,LO000025,03/01/2023 00:00:00,03,2023,MP000294,KD000028,PL000036,SZ000012,4,5,20
002,LO000025,03/01/2023 00:00:00,03,2023,MP000197,KD000028,PL000036,SZ000009,5,4,25
002,LO000025,03/01/2023 00:00:00,03,2023,MP000197,KD000016,PL000037,SZ000012,8,3,24
002,LO000025,03/01/2023 00:00:00,03,2023,MP000197,KD000016,PL000037,SZ000012,7,9,64
002,LO000025,03/01/2023 00:00:00,03,2023,MP000197,KD000016,PL000037,SZ000012,6,10,60
002,LO000025,03/01/2023 00:00:00,03,2023,MP000197,KD000028,PL000036,SZ000012,3,5,15
002,LO000025,03/01/2023 00:00:00,03,2023,MP000197,KD000028,PL000036,SZ000012,4,4,20
002,LO000025,03/01/2023 00:00:00,03,2023,MP000294,KD000016,PL000037,SZ000012,2,11,23
002,LO000025,03/01/2023 00:00:00,03,2023,MP000197,KD000028,PL000036,SZ000009,4,5,20
002,LO000025,03/01/2023 00:00:00,03,2023,MP000294,KD000016,PL000037,SZ000012,5,10,50
002,LO000025,03/01/2023 00:00:00,03,2023,MP000294,KD000016,PL000037,SZ000012,3,10,31
002,LO000025,03/01/2023 00:00:00,03,2023,MP000294,KD000016,PL000037,SZ000012,6,10,61
002,LO000025,03/01/2023 00:00:00,03,2023,MP000294,KD000016,PL000037,SZ000012,4,10,40
002,LO000025,03/01/2023 00:00:00,03,2023,MP000197,KD000016,PL000037,SZ000012,3,10,30
002,LO000025,03/01/2023 00:00:00,03,2023,MP000197,KD000016,PL000037,SZ000009,3,9,27
002,LO000025,03/01/2023 00:00:00,03,2023,MP000197,KD000016,PL000037,SZ000012,5,6,30
002,LO000025,03/01/2023 00:00:00,03,2023,MP000197,KD000016,PL000037,SZ000009,2,9,19
002,LO000025,03/01/2023 00:00:00,03,2023,MP002277,KD000028,PL000037,SZ000007,2,5,10
002,LO000025,03/02/2023 00:00:00,03,2023,MP002277,KD000009,PL000037,SZ000012,4,3,12
002,LO000025,03/02/2023 00:00:00,03,2023,MP002277,KD000009,PL000037,SZ000012,3,3,9
002,LO000015,01/11/2023 00:00:00,01,2023,MP002246,KD000028,PL000036,SZ000004,2,1,2
002,LO000015,01/13/2023 00:00:00,01,2023,MP000197,KD000028,PL000036,SZ000012,3,20,61
002,LO000015,01/13/2023 00:00:00,01,2023,MP000197,KD000028,PL000036,SZ000012,5,20,101
002,LO000038,03/02/2023 00:00:00,03,2023,MP002277,KD000037,PL000040,SZ000007,3,2,6
002,LO000026,01/03/2023 00:00:00,01,2023,MP000197,KD000037,PL000036,SZ000012,8,1,8
002,LO000026,01/03/2023 00:00:00,01,2023,MP000197,KD000037,PL000036,SZ000009,2,3,6
002,LO000026,01/04/2023 00:00:00,01,2023,MP000294,KD000016,PL000037,SZ000012,8,10,80
002,LO000026,01/04/2023 00:00:00,01,2023,MP000284,KD000016,PL000037,SZ000012,3,22,67
002,LO000026,01/04/2023 00:00:00,01,2023,MP000294,KD000016,PL000037,SZ000012,10,8,81
002,LO000026,01/04/2023 00:00:00,01,2023,MP000284,KD000016,PL000037,SZ000012,7,5,35
002,LO000026,01/04/2023 00:00:00,01,2023,MP000284,KD000016,PL000037,SZ000012,10,2,20
002,LO000026,01/04/2023 00:00:00,01,2023,MP000294,KD000016,PL000037,SZ000012,6,15,91
002,LO000026,01/04/2023 00:00:00,01,2023,MP000284,KD000016,PL000037,SZ000012,6,6,37
002,LO000026,01/04/2023 00:00:00,01,2023,MP000294,KD000016,PL000037,SZ000012,7,11,77
002,LO000026,01/13/2023 00:00:00,01,2023,MP000197,KD000037,PL000039,SZ000012,8,1,8
002,LO000014,01/27/2023 00:00:00,01,2023,MP002277,KD000009,PL000037,SZ000007,8,7,64
002,LO000014,01/27/2023 00:00:00,01,2023,MP002277,KD000009,PL000037,SZ000007,5,10,50
002,LO000014,01/27/2023 00:00:00,01,2023,MP002277,KD000009,PL000037,SZ000007,4,10,41
002,LO000014,01/27/2023 00:00:00,01,2023,MP002277,KD000009,PL000037,SZ000007,2,20,42
002,LO000014,02/08/2023 00:00:00,02,2023,MP002175,KD000028,PL000036,SZ000007,8,15,122
002,LO000014,02/08/2023 00:00:00,02,2023,MP002246,KD000028,PL000036,SZ000007,7,16,113
002,LO000014,02/08/2023 00:00:00,02,2023,MP002246,KD000028,PL000036,SZ000007,4,29,120
002,LO000014,02/08/2023 00:00:00,02,2023,MP002246,KD000028,PL000036,SZ000007,2,21,42
002,LO000014,02/08/2023 00:00:00,02,2023,MP002175,KD000028,PL000036,SZ000007,10,3,30
002,LO000024,01/04/2023 00:00:00,01,2023,MP000284,KD000016,PL000037,SZ000012,10,3,30
002,LO000024,01/10/2023 00:00:00,01,2023,MP002175,KD000016,PL000036,SZ000013,3,3,9
002,LO000024,01/10/2023 00:00:00,01,2023,MP002175,KD000016,PL000036,SZ000013,2,4,8
002,LO000024,01/10/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000007,8,1,8
002,LO000024,01/10/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000013,30,1,30
002,LO000024,01/10/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000013,20,1,20
002,LO000024,01/10/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000007,10,1,10
002,LO000024,01/10/2023 00:00:00,01,2023,MP002175,KD000016,PL000036,SZ000007,5,3,15
002,LO000025,02/20/2023 00:00:00,02,2023,MP000294,KD000028,PL000036,SZ000009,3,2,6
002,LO000025,02/20/2023 00:00:00,02,2023,MP000294,KD000028,PL000036,SZ000009,2,2,4
002,LO000025,02/20/2023 00:00:00,02,2023,MP000197,KD000028,PL000036,SZ000009,3,2,6
002,LO000025,02/20/2023 00:00:00,02,2023,MP000197,KD000028,PL000036,SZ000009,2,2,4
002,LO000025,02/20/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000013,10,1,10
002,LO000025,02/20/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000013,10,1,10
002,LO000025,02/20/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000013,20,1,20
002,LO000025,02/20/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000009,4,4,16
002,LO000025,02/20/2023 00:00:00,02,2023,MP002277,KD000009,PL000037,SZ000007,6,6,36
002,LO000025,02/20/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000012,6,3,18
002,LO000025,02/20/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000012,3,3,9
002,LO000025,02/20/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000007,6,4,25
002,LO000025,02/20/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000012,4,2,8
002,LO000025,02/20/2023 00:00:00,02,2023,MP002277,KD000009,PL000037,SZ000012,8,1,8
002,LO000025,02/20/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000013,15,0,15
002,LO000025,02/20/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000012,8,3,24
002,LO000025,02/20/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000013,12,1,12
002,LO000025,02/20/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000012,5,2,10
002,LO000025,02/20/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000007,8,4,32
002,LO000025,02/20/2023 00:00:00,02,2023,MP002277,KD000009,PL000037,SZ000004,5,2,10
002,LO000025,02/20/2023 00:00:00,02,2023,MP002277,KD000009,PL000037,SZ000004,4,5,20
002,LO000025,02/20/2023 00:00:00,02,2023,MP002277,KD000009,PL000037,SZ000012,3,3,9
002,LO000025,02/21/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000012,15,3,45
002,LO000025,02/21/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000004,2,20,41
002,LO000025,02/21/2023 00:00:00,02,2023,MP000197,KD000016,PL000037,SZ000012,10,7,71
002,LO000025,02/21/2023 00:00:00,02,2023,MP000197,KD000016,PL000037,SZ000013,4,10,40
002,LO000025,02/21/2023 00:00:00,02,2023,MP000294,KD000016,PL000037,SZ000012,5,20,101
002,LO000025,02/21/2023 00:00:00,02,2023,MP000294,KD000016,PL000037,SZ000012,4,30,120
002,LO000025,02/21/2023 00:00:00,02,2023,MP002246,KD000009,PL000036,SZ000007,5,8,41
002,LO000025,02/21/2023 00:00:00,02,2023,MP002175,KD000028,PL000036,SZ000012,10,5,50
002,LO000025,02/21/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000004,2,10,21
002,LO000025,02/21/2023 00:00:00,02,2023,MP002175,KD000016,PL000036,SZ000004,3,10,31
002,LO000026,03/10/2023 00:00:00,03,2023,MP000197,KD000037,PL000039,SZ000012,10,3,30
002,LO000026,03/10/2023 00:00:00,03,2023,MP000197,KD000037,PL000039,SZ000012,6,5,31
002,LO000026,03/10/2023 00:00:00,03,2023,MP000197,KD000037,PL000039,SZ000012,8,3,24
002,LO000026,03/10/2023 00:00:00,03,2023,MP000197,KD000037,PL000039,SZ000012,5,5,25
002,LO000026,03/10/2023 00:00:00,03,2023,MP000197,KD000037,PL000039,SZ000012,3,4,15
002,LO000026,03/10/2023 00:00:00,03,2023,MP000197,KD000037,PL000039,SZ000012,4,5,20
002,LO000026,03/10/2023 00:00:00,03,2023,MP000197,KD000037,PL000039,SZ000012,2,5,10
002,LO000026,03/10/2023 00:00:00,03,2023,MP000197,KD000037,PL000039,SZ000009,3,9,28
002,LO000026,03/10/2023 00:00:00,03,2023,MP002277,KD000009,PL000037,SZ000012,7,3,21
002,LO000026,03/10/2023 00:00:00,03,2023,MP000197,KD000037,PL000039,SZ000013,7,1,7
002,LO000026,03/11/2023 00:00:00,03,2023,MP002277,KD000009,PL000037,SZ000012,5,10,51
002,LO000026,03/11/2023 00:00:00,03,2023,MP000197,KD000016,PL000039,SZ000012,2,5,12
002,LO000026,03/12/2023 00:00:00,03,2023,MP002277,KD000009,PL000037,SZ000007,3,3,9
002,LO000026,03/12/2023 00:00:00,03,2023,MP000197,KD000037,PL000039,SZ000011,12,1,12
002,LO000026,03/12/2023 00:00:00,03,2023,MP000197,KD000016,PL000037,SZ000011,20,0,20
002,LO000026,03/12/2023 00:00:00,03,2023,MP002277,KD000009,PL000037,SZ000012,5,5,25
002,LO000025,01/06/2023 00:00:00,01,2023,MP002246,KD000009,PL000036,SZ000013,5,2,15
002,LO000025,01/06/2023 00:00:00,01,2023,MP002246,KD000009,PL000036,SZ000012,4,5,21
002,LO000025,01/09/2023 00:00:00,01,2023,MP002175,KD000016,PL000036,SZ000007,11,4,54
002,LO000025,01/09/2023 00:00:00,01,2023,MP000197,KD000016,PL000037,SZ000012,5,1,10
002,LO000025,01/11/2023 00:00:00,01,2023,MP000197,KD000016,PL000037,SZ000013,10,0,10
002,LO000025,01/11/2023 00:00:00,01,2023,MP000197,KD000016,PL000037,SZ000012,10,1,10
002,LO000025,01/11/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000007,4,10,41
002,LO000025,01/11/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000004,3,14,44
002,LO000025,01/11/2023 00:00:00,01,2023,MP002175,KD000028,PL000036,SZ000007,3,10,31
002,LO000025,01/11/2023 00:00:00,01,2023,MP000294,KD000028,PL000036,SZ000013,6,3,18
002,LO000025,01/11/2023 00:00:00,01,2023,MP000294,KD000028,PL000036,SZ000013,8,3,24
002,LO000025,01/11/2023 00:00:00,01,2023,MP002277,KD000028,PL000037,SZ000012,2,10,21
002,LO000025,01/12/2023 00:00:00,01,2023,MP002277,KD000009,PL000037,SZ000012,4,2,8
002,LO000025,01/12/2023 00:00:00,01,2023,MP002175,KD000016,PL000036,SZ000013,6,1,6
002,LO000015,01/30/2023 00:00:00,01,2023,MP002277,KD000028,PL000036,SZ000011,10,5,50
002,LO000015,01/31/2023 00:00:00,01,2023,MP000197,KD000037,PL000039,SZ000012,6,18,109
002,LO000015,02/17/2023 00:00:00,02,2023,MP002277,KD000009,PL000036,SZ000012,2,16,34
002,LO000015,02/17/2023 00:00:00,02,2023,MP002246,KD000009,PL000036,SZ000007,2,25,51
002,LO000017,02/25/2023 00:00:00,02,2023,MP000294,KD000016,PL000037,SZ000011,8,1,8
002,LO000017,02/25/2023 00:00:00,02,2023,MP000294,KD000016,PL000037,SZ000011,20,1,20
002,LO000017,02/25/2023 00:00:00,02,2023,MP000284,KD000016,PL000037,SZ000011,10,2,20
002,LO000017,02/25/2023 00:00:00,02,2023,MP000284,KD000016,PL000037,SZ000011,10,5,50
002,LO000017,02/25/2023 00:00:00,02,2023,MP000294,KD000016,PL000037,SZ000011,10,1,10
002,LO000017,02/25/2023 00:00:00,02,2023,MP000284,KD000016,PL000037,SZ000013,5,3,20
002,LO000017,02/25/2023 00:00:00,02,2023,MP000284,KD000016,PL000037,SZ000011,12,1,12
002,LO000017,02/25/2023 00:00:00,02,2023,MP000197,KD000016,PL000039,SZ000012,3,9,30
002,LO000017,02/25/2023 00:00:00,02,2023,MP000197,KD000016,PL000039,SZ000012,3,14,44
002,LO000017,02/25/2023 00:00:00,02,2023,MP000294,KD000016,PL000037,SZ000012,2,20,42
002,LO000017,02/25/2023 00:00:00,02,2023,MP000294,KD000016,PL000037,SZ000009,4,2,8
002,LO000017,02/25/2023 00:00:00,02,2023,MP000197,KD000016,PL000037,SZ000009,3,19,59
002,LO000017,02/25/2023 00:00:00,02,2023,MP000294,KD000016,PL000037,SZ000012,5,20,101
002,LO000017,02/25/2023 00:00:00,02,2023,MP000294,KD000016,PL000037,SZ000012,10,5,50
002,LO000017,02/25/2023 00:00:00,02,2023,MP000284,KD000016,PL000037,SZ000009,2,20,40
002,LO000017,02/25/2023 00:00:00,02,2023,MP000197,KD000016,PL000037,SZ000009,2,21,43
002,LO000017,02/25/2023 00:00:00,02,2023,MP000197,KD000016,PL000037,SZ000012,2,20,40
002,LO000017,02/25/2023 00:00:00,02,2023,MP000197,KD000016,PL000037,SZ000012,4,19,78
002,LO000017,02/25/2023 00:00:00,02,2023,MP000197,KD000016,PL000037,SZ000012,4,19,79
002,LO000017,02/25/2023 00:00:00,02,2023,MP000197,KD000016,PL000037,SZ000012,5,20,101
002,LO000017,02/25/2023 00:00:00,02,2023,MP000197,KD000016,PL000037,SZ000012,3,20,61
002,LO000017,02/25/2023 00:00:00,02,2023,MP000197,KD000028,PL000036,SZ000009,5,10,50
002,LO000017,02/25/2023 00:00:00,02,2023,MP000197,KD000028,PL000036,SZ000012,15,5,75
002,LO000017,02/25/2023 00:00:00,02,2023,MP000197,KD000028,PL000036,SZ000012,12,5,61
002,LO000017,02/25/2023 00:00:00,02,2023,MP000197,KD000028,PL000036,SZ000012,7,10,70
002,LO000017,02/25/2023 00:00:00,02,2023,MP000197,KD000028,PL000036,SZ000012,10,10,100
002,LO000017,02/25/2023 00:00:00,02,2023,MP000197,KD000028,PL000036,SZ000012,10,10,101
002,LO000017,02/25/2023 00:00:00,02,2023,MP000197,KD000028,PL000036,SZ000012,6,10,61
002,LO000017,02/25/2023 00:00:00,02,2023,MP000197,KD000028,PL000036,SZ000012,6,10,61
002,LO000017,02/25/2023 00:00:00,02,2023,MP000197,KD000028,PL000036,SZ000012,8,10,80
002,LO000017,02/25/2023 00:00:00,02,2023,MP002277,KD000028,PL000037,SZ000012,5,10,51
002,LO000017,02/25/2023 00:00:00,02,2023,MP002277,KD000028,PL000037,SZ000012,5,10,51
002,LO000017,02/25/2023 00:00:00,02,2023,MP002277,KD000028,PL000037,SZ000012,10,10,101
002,LO000017,02/25/2023 00:00:00,02,2023,MP002277,KD000028,PL000037,SZ000012,7,9,70
002,LO000017,02/25/2023 00:00:00,02,2023,MP002277,KD000028,PL000037,SZ000012,3,10,31
002,LO000017,02/25/2023 00:00:00,02,2023,MP002277,KD000028,PL000037,SZ000012,4,10,41
002,LO000017,02/25/2023 00:00:00,02,2023,MP002277,KD000028,PL000037,SZ000012,4,10,41
